timestamp,waypoint_index,lat,lon,temperature,humidity,temp_delta_1,temp_delta_3_avg,temp_current,will_breach_soon,shipment_id
2026-08-27 16:31:43.409686,2,18.8,73.35,5.91,61.32,0.6799999999999997,0.2133333333333335,5.91,0,1
2026-08-27 16:46:43.409686,2,18.775,73.4,6.82,61.04,0.9100000000000001,0.5466666666666669,6.82,1,1
2026-08-27 17:01:43.409686,2,18.75,73.45,7.68,59.72,0.8599999999999994,0.8166666666666664,7.68,1,1
2026-08-27 17:16:43.409686,2,18.725,73.5,8.53,59.28,0.8499999999999996,0.8733333333333331,8.53,1,1
2026-08-27 17:31:43.409686,2,18.7,73.55,9.42,60.27,0.8900000000000006,0.8666666666666666,9.42,1,1
2026-08-27 17:46:43.409686,2,18.675,73.6,9.99,58.76,0.5700000000000003,0.7700000000000001,9.99,1,1
2026-08-27 18:01:43.409686,3,18.65,73.65,10.64,66.01,0.6500000000000004,0.7033333333333337,10.64,1,1
2026-08-27 18:16:43.409686,3,18.63013,73.68297,11.31,65.87,0.6699999999999999,0.6300000000000002,11.31,1,1
2026-08-27 18:31:43.409686,3,18.61027,73.71593,12.14,69.01,0.8300000000000001,0.7166666666666668,12.14,1,1
2026-08-27 18:46:43.409686,3,18.5904,73.7489,12.96,63.34,0.8200000000000003,0.7733333333333334,12.96,1,1
2026-08-27 19:01:43.409686,3,18.57053,73.78187,13.46,66.52,0.5,0.7166666666666668,13.46,1,1
2026-08-27 19:16:43.409686,3,18.55067,73.81483,14.17,68.9,0.7099999999999991,0.6766666666666664,14.17,1,1
2026-08-27 13:31:43.412876,0,19.076,72.8777,5.2,48.58,0.0,0.0,5.2,0,2
2026-08-27 13:46:43.412876,0,19.06157,72.91767,5.36,49.18,0.16000000000000014,0.0,5.36,0,2
2026-08-27 14:01:43.412876,0,19.04713,72.95763,5.54,58.34,0.17999999999999972,0.0,5.54,0,2
2026-08-27 14:16:43.412876,0,19.0327,72.9976,5.62,53.47,0.08000000000000007,0.13999999999999999,5.62,0,2
2026-08-27 14:31:43.412876,0,19.01827,73.03757,5.44,57.05,-0.17999999999999972,0.02666666666666669,5.44,0,2
2026-08-27 14:46:43.412876,0,19.00383,73.07753,5.27,55.26,-0.17000000000000082,-0.09000000000000015,5.27,0,2
2026-08-27 15:01:43.412876,1,18.9894,73.1175,5.24,52.72,-0.02999999999999936,-0.12666666666666662,5.24,0,2
2026-08-27 15:16:43.412876,1,18.95783,73.15625,5.19,41.19,-0.04999999999999982,-0.08333333333333333,5.19,0,2
2026-08-27 15:31:43.412876,1,18.92627,73.195,5.16,57.51,-0.03000000000000025,-0.03666666666666648,5.16,0,2
2026-08-27 15:46:43.412876,1,18.8947,73.23375,5.2,57.77,0.040000000000000036,-0.013333333333333345,5.2,0,2
2026-08-27 16:01:43.412876,1,18.86313,73.2725,5.26,54.46,0.05999999999999961,0.023333333333333133,5.26,0,2
2026-08-27 16:16:43.412876,1,18.83157,73.31125,5.38,46.07,0.1200000000000001,0.07333333333333325,5.38,0,2
2026-08-27 16:31:43.412876,2,18.8,73.35,5.53,58.71,0.15000000000000036,0.11000000000000003,5.53,0,2
2026-08-27 16:46:43.412876,2,18.775,73.4,5.6,48.08,0.0699999999999994,0.11333333333333329,5.6,0,2
2026-08-27 17:01:43.412876,2,18.75,73.45,5.75,48.25,0.15000000000000036,0.12333333333333336,5.75,0,2
2026-08-27 17:16:43.412876,2,18.725,73.5,5.66,58.11,-0.08999999999999986,0.0433333333333333,5.66,0,2
2026-08-27 17:31:43.412876,2,18.7,73.55,5.8,51.97,0.13999999999999968,0.06666666666666672,5.8,0,2
2026-08-27 17:46:43.412876,2,18.675,73.6,5.71,40.27,-0.08999999999999986,-0.013333333333333345,5.71,0,2
2026-08-27 18:01:43.412876,3,18.65,73.65,5.71,57.71,0.0,0.016666666666666607,5.71,0,2
2026-08-27 18:16:43.412876,3,18.63013,73.68297,5.86,59.36,0.15000000000000036,0.020000000000000167,5.86,0,2
2026-08-27 18:31:43.412876,3,18.61027,73.71593,5.86,58.86,0.0,0.05000000000000012,5.86,0,2
2026-08-27 18:46:43.412876,3,18.5904,73.7489,6.02,48.52,0.15999999999999925,0.10333333333333321,6.02,0,2
2026-08-27 19:01:43.412876,3,18.57053,73.78187,5.93,43.62,-0.08999999999999986,0.023333333333333133,5.93,0,2
2026-08-27 19:16:43.412876,3,18.55067,73.81483,5.92,45.49,-0.009999999999999787,0.01999999999999987,5.92,0,2
2026-08-27 13:31:43.417405,0,19.076,72.8777,5.06,44.73,0.0,0.0,5.06,0,3
2026-08-27 13:46:43.417405,0,19.06157,72.91767,5.18,45.37,0.1200000000000001,0.0,5.18,0,3
2026-08-27 14:01:43.417405,0,19.04713,72.95763,4.98,46.92,-0.1999999999999993,0.0,4.98,0,3
2026-08-27 14:16:43.417405,0,19.0327,72.9976,5.06,42.2,0.07999999999999918,0.0,5.06,0,3
2026-08-27 14:31:43.417405,0,19.01827,73.03757,4.97,41.83,-0.08999999999999986,-0.06999999999999999,4.97,0,3
2026-08-27 14:46:43.417405,0,19.00383,73.07753,4.98,48.03,0.010000000000000675,0.0,4.98,0,3
2026-08-27 15:01:43.417405,1,18.9894,73.1175,4.93,44.98,-0.05000000000000071,-0.0433333333333333,4.93,0,3
2026-08-27 15:16:43.417405,1,18.95783,73.15625,5.06,43.29,0.1299999999999999,0.029999999999999954,5.06,0,3
2026-08-27 15:31:43.417405,1,18.92627,73.195,5.21,41.99,0.15000000000000036,0.07666666666666651,5.21,0,3
2026-08-27 15:46:43.417405,1,18.8947,73.23375,5.04,55.89,-0.16999999999999993,0.03666666666666677,5.04,0,3
2026-08-27 16:01:43.417405,1,18.86313,73.2725,5.12,56.25,0.08000000000000007,0.020000000000000167,5.12,0,3
2026-08-27 16:16:43.417405,1,18.83157,73.31125,5.12,48.06,0.0,-0.029999999999999954,5.12,0,3
2026-08-27 16:31:43.417405,2,18.8,73.35,5.18,50.75,0.05999999999999961,0.04666666666666656,5.18,0,3
2026-08-27 16:46:43.417405,2,18.775,73.4,5.32,46.38,0.14000000000000057,0.06666666666666672,5.32,0,3
2026-08-27 17:01:43.417405,2,18.75,73.45,5.51,45.51,0.1899999999999995,0.1299999999999999,5.51,0,3
2026-08-27 17:16:43.417405,2,18.725,73.5,5.64,43.24,0.1299999999999999,0.15333333333333332,5.64,0,3
2026-08-27 17:31:43.417405,2,18.7,73.55,5.61,43.31,-0.02999999999999936,0.09666666666666668,5.61,0,3
2026-08-27 17:46:43.417405,2,18.675,73.6,5.64,53.04,0.02999999999999936,0.0433333333333333,5.64,0,3
2026-08-27 18:01:43.417405,3,18.65,73.65,5.56,54.99,-0.08000000000000007,-0.02666666666666669,5.56,0,3
2026-08-27 18:16:43.417405,3,18.63013,73.68297,5.44,54.62,-0.11999999999999922,-0.05666666666666664,5.44,0,3
2026-08-27 18:31:43.417405,3,18.61027,73.71593,5.29,55.31,-0.15000000000000036,-0.11666666666666654,5.29,0,3
2026-08-27 18:46:43.417405,3,18.5904,73.7489,5.48,41.79,0.1900000000000004,-0.026666666666666394,5.48,0,3
2026-08-27 19:01:43.417405,3,18.57053,73.78187,5.49,53.1,0.009999999999999787,0.016666666666666607,5.49,0,3
2026-08-27 19:16:43.417405,3,18.55067,73.81483,5.63,46.37,0.13999999999999968,0.11333333333333329,5.63,0,3
2026-08-27 13:31:43.421235,0,19.076,72.8777,4.86,42.0,0.0,0.0,4.86,0,4
2026-08-27 13:46:43.421235,0,19.06157,72.91767,4.84,42.49,-0.020000000000000462,0.0,4.84,0,4
2026-08-27 14:01:43.421235,0,19.04713,72.95763,4.96,45.96,0.1200000000000001,0.0,4.96,0,4
2026-08-27 14:16:43.421235,0,19.0327,72.9976,5.03,51.13,0.07000000000000028,0.05666666666666664,5.03,0,4
2026-08-27 14:31:43.421235,0,19.01827,73.03757,4.87,55.86,-0.16000000000000014,0.010000000000000083,4.87,0,4
2026-08-27 14:46:43.421235,0,19.00383,73.07753,4.85,54.93,-0.020000000000000462,-0.03666666666666677,4.85,0,4
2026-08-27 15:01:43.421235,1,18.9894,73.1175,4.69,49.71,-0.15999999999999925,-0.11333333333333329,4.69,0,4
2026-08-27 15:16:43.421235,1,18.95783,73.15625,4.83,47.44,0.13999999999999968,-0.013333333333333345,4.83,0,4
2026-08-27 15:31:43.421235,1,18.92627,73.195,4.8,50.16,-0.03000000000000025,-0.016666666666666607,4.8,0,4
2026-08-27 15:46:43.421235,1,18.8947,73.23375,4.82,49.16,0.020000000000000462,0.0433333333333333,4.82,0,4
2026-08-27 16:01:43.421235,1,18.86313,73.2725,4.87,42.93,0.04999999999999982,0.013333333333333345,4.87,0,4
2026-08-27 16:16:43.421235,1,18.83157,73.31125,5.04,41.09,0.16999999999999993,0.08000000000000007,5.04,0,4
2026-08-27 16:31:43.421235,2,18.8,73.35,5.04,57.37,0.0,0.07333333333333325,5.04,0,4
2026-08-27 16:46:43.421235,2,18.775,73.4,4.9,44.4,-0.13999999999999968,0.010000000000000083,4.9,0,4
2026-08-27 17:01:43.421235,2,18.75,73.45,5.04,55.61,0.13999999999999968,0.0,5.04,0,4
2026-08-27 17:16:43.421235,2,18.725,73.5,5.14,58.04,0.09999999999999964,0.033333333333333215,5.14,0,4
2026-08-27 17:31:43.421235,2,18.7,73.55,5.17,54.11,0.03000000000000025,0.08999999999999986,5.17,0,4
2026-08-27 17:46:43.421235,2,18.675,73.6,5.04,43.7,-0.1299999999999999,0.0,5.04,0,4
2026-08-27 18:01:43.421235,3,18.65,73.65,5.11,52.13,0.07000000000000028,-0.009999999999999787,5.11,0,4
2026-08-27 18:16:43.421235,3,18.63013,73.68297,5.01,40.83,-0.10000000000000053,-0.05333333333333338,5.01,0,4
2026-08-27 18:31:43.421235,3,18.61027,73.71593,4.99,54.86,-0.019999999999999574,-0.016666666666666607,4.99,0,4
2026-08-27 18:46:43.421235,3,18.5904,73.7489,4.9,47.97,-0.08999999999999986,-0.06999999999999999,4.9,0,4
2026-08-27 19:01:43.421235,3,18.57053,73.78187,4.7,57.66,-0.20000000000000018,-0.10333333333333321,4.7,0,4
2026-08-27 19:16:43.421235,3,18.55067,73.81483,4.7,55.8,0.0,-0.09666666666666668,4.7,0,4
2026-08-27 13:31:43.424587,0,19.076,72.8777,5.17,53.88,0.0,0.0,5.17,0,5
2026-08-27 13:46:43.424587,0,19.06157,72.91767,5.3,48.8,0.1299999999999999,0.0,5.3,0,5
2026-08-27 14:01:43.424587,0,19.04713,72.95763,5.17,48.5,-0.1299999999999999,0.0,5.17,0,5
2026-08-27 14:16:43.424587,0,19.0327,72.9976,5.24,54.66,0.07000000000000028,0.023333333333333428,5.24,0,5
2026-08-27 14:31:43.424587,0,19.01827,73.03757,5.29,54.65,0.04999999999999982,-0.0033333333333332624,5.29,0,5
2026-08-27 14:46:43.424587,0,19.00383,73.07753,5.16,57.61,-0.1299999999999999,-0.0033333333333332624,5.16,0,5
2026-08-27 15:01:43.424587,1,18.9894,73.1175,5.9,62.11,0.7400000000000002,0.22000000000000006,5.9,1,5
2026-08-27 15:16:43.424587,1,18.95783,73.15625,7.04,64.31,1.1399999999999997,0.5833333333333334,7.04,1,5
2026-08-27 15:31:43.424587,1,18.92627,73.195,8.04,59.21,0.9999999999999991,0.9599999999999996,8.04,1,5
2026-08-27 15:46:43.424587,1,18.8947,73.23375,9.23,58.89,1.1900000000000013,1.11,9.23,1,5
2026-08-27 16:01:43.424587,1,18.86313,73.2725,10.23,61.09,1.0,1.0633333333333335,10.23,1,5
2026-08-27 16:16:43.424587,1,18.83157,73.31125,10.96,64.32,0.7300000000000004,0.9733333333333339,10.96,1,5
2026-08-27 16:31:43.424587,2,18.8,73.35,11.92,68.43,0.9599999999999991,0.8966666666666665,11.92,1,5
2026-08-27 16:46:43.424587,2,18.775,73.4,12.89,64.18,0.9700000000000006,0.8866666666666667,12.89,1,5
2026-08-27 17:01:43.424587,2,18.75,73.45,13.98,67.44,1.0899999999999999,1.0066666666666666,13.98,1,5
2026-08-27 17:16:43.424587,2,18.725,73.5,14.9,71.41,0.9199999999999999,0.9933333333333335,14.9,1,5
2026-08-27 17:31:43.424587,2,18.7,73.55,16.06,62.9,1.1599999999999984,1.056666666666666,16.06,1,5
2026-08-27 17:46:43.424587,2,18.675,73.6,17.19,61.64,1.1300000000000026,1.0700000000000003,17.19,1,5
2026-08-27 18:01:43.424587,3,18.65,73.65,18.13,78.2,0.9399999999999977,1.0766666666666662,18.13,1,5
2026-08-27 18:16:43.424587,3,18.63013,73.68297,19.18,80.8,1.0500000000000007,1.0400000000000003,19.18,1,5
2026-08-27 18:31:43.424587,3,18.61027,73.71593,20.41,79.57,1.2300000000000004,1.073333333333333,20.41,1,5
2026-08-27 18:46:43.424587,3,18.5904,73.7489,21.54,70.88,1.129999999999999,1.1366666666666667,21.54,1,5
2026-08-27 19:01:43.424587,3,18.57053,73.78187,22.63,81.18,1.0899999999999999,1.1499999999999997,22.63,1,5
2026-08-27 19:16:43.424587,3,18.55067,73.81483,23.61,76.03,0.9800000000000004,1.0666666666666664,23.61,1,5
2026-08-27 13:31:43.428826,0,19.076,72.8777,4.82,54.49,0.0,0.0,4.82,0,6
2026-08-27 13:46:43.428826,0,19.06157,72.91767,4.83,47.65,0.009999999999999787,0.0,4.83,0,6
2026-08-27 14:01:43.428826,0,19.04713,72.95763,4.98,51.46,0.15000000000000036,0.0,4.98,0,6
2026-08-27 14:16:43.428826,0,19.0327,72.9976,5.0,57.15,0.019999999999999574,0.05999999999999991,5.0,0,6
2026-08-27 14:31:43.428826,0,19.01827,73.03757,4.87,54.16,-0.1299999999999999,0.013333333333333345,4.87,0,6
2026-08-27 14:46:43.428826,0,19.00383,73.07753,5.03,51.31,0.16000000000000014,0.016666666666666607,5.03,0,6
2026-08-27 15:01:43.428826,1,18.9894,73.1175,4.86,41.5,-0.16999999999999993,-0.04666666666666656,4.86,0,6
2026-08-27 15:16:43.428826,1,18.95783,73.15625,4.84,55.37,-0.020000000000000462,-0.010000000000000083,4.84,0,6
2026-08-27 15:31:43.428826,1,18.92627,73.195,4.75,48.17,-0.08999999999999986,-0.09333333333333342,4.75,0,6
2026-08-27 15:46:43.428826,1,18.8947,73.23375,4.6,46.21,-0.15000000000000036,-0.08666666666666689,4.6,0,6
2026-08-27 16:01:43.428826,1,18.86313,73.2725,4.54,50.24,-0.05999999999999961,-0.09999999999999994,4.54,0,6
2026-08-27 16:16:43.428826,1,18.83157,73.31125,4.64,49.01,0.09999999999999964,-0.03666666666666677,4.64,0,6
2026-08-27 16:31:43.428826,2,18.8,73.35,4.7,43.93,0.0600000000000005,0.03333333333333351,4.7,0,6
2026-08-27 16:46:43.428826,2,18.775,73.4,4.83,45.1,0.1299999999999999,0.09666666666666668,4.83,0,6
2026-08-27 17:01:43.428826,2,18.75,73.45,4.78,51.69,-0.04999999999999982,0.046666666666666856,4.78,0,6
2026-08-27 17:16:43.428826,2,18.725,73.5,4.72,44.73,-0.0600000000000005,0.006666666666666525,4.72,0,6
2026-08-27 17:31:43.428826,2,18.7,73.55,4.69,41.38,-0.02999999999999936,-0.04666666666666656,4.69,0,6
2026-08-27 17:46:43.428826,2,18.675,73.6,4.61,42.17,-0.08000000000000007,-0.05666666666666664,4.61,0,6
2026-08-27 18:01:43.428826,3,18.65,73.65,4.59,59.09,-0.020000000000000462,-0.0433333333333333,4.59,0,6
2026-08-27 18:16:43.428826,3,18.63013,73.68297,4.59,57.32,0.0,-0.03333333333333351,4.59,0,6
2026-08-27 18:31:43.428826,3,18.61027,73.71593,4.4,57.86,-0.1899999999999995,-0.06999999999999999,4.4,0,6
2026-08-27 18:46:43.428826,3,18.5904,73.7489,4.53,46.95,0.1299999999999999,-0.01999999999999987,4.53,0,6
2026-08-27 19:01:43.428826,3,18.57053,73.78187,4.36,54.85,-0.16999999999999993,-0.07666666666666651,4.36,0,6
2026-08-27 19:16:43.428826,3,18.55067,73.81483,4.49,53.15,0.1299999999999999,0.029999999999999954,4.49,0,6
2026-08-27 13:31:43.432707,0,19.076,72.8777,5.19,42.34,0.0,0.0,5.19,0,7
2026-08-27 13:46:43.432707,0,19.06157,72.91767,5.38,44.41,0.1899999999999995,0.0,5.38,0,7
2026-08-27 14:01:43.432707,0,19.04713,72.95763,5.2,57.27,-0.17999999999999972,0.0,5.2,0,7
2026-08-27 14:16:43.432707,0,19.0327,72.9976,5.21,46.45,0.009999999999999787,0.006666666666666525,5.21,0,7
2026-08-27 14:31:43.432707,0,19.01827,73.03757,5.32,42.01,0.11000000000000032,-0.01999999999999987,5.32,0,7
2026-08-27 14:46:43.432707,0,19.00383,73.07753,5.51,57.11,0.1899999999999995,0.10333333333333321,5.51,0,7
2026-08-27 15:01:43.432707,1,18.9894,73.1175,5.62,43.18,0.11000000000000032,0.13666666666666671,5.62,0,7
2026-08-27 15:16:43.432707,1,18.95783,73.15625,5.48,53.29,-0.13999999999999968,0.05333333333333338,5.48,0,7
2026-08-27 15:31:43.432707,1,18.92627,73.195,5.42,40.93,-0.0600000000000005,-0.029999999999999954,5.42,0,7
2026-08-27 15:46:43.432707,1,18.8947,73.23375,5.53,44.26,0.11000000000000032,-0.029999999999999954,5.53,0,7
2026-08-27 16:01:43.432707,1,18.86313,73.2725,5.69,58.18,0.16000000000000014,0.06999999999999999,5.69,0,7
2026-08-27 16:16:43.432707,1,18.83157,73.31125,5.53,57.61,-0.16000000000000014,0.03666666666666677,5.53,0,7
2026-08-27 16:31:43.432707,2,18.8,73.35,5.62,42.77,0.08999999999999986,0.029999999999999954,5.62,0,7
2026-08-27 16:46:43.432707,2,18.775,73.4,5.66,50.37,0.040000000000000036,-0.010000000000000083,5.66,0,7
2026-08-27 17:01:43.432707,2,18.75,73.45,5.51,57.81,-0.15000000000000036,-0.006666666666666821,5.51,0,7
2026-08-27 17:16:43.432707,2,18.725,73.5,5.41,58.48,-0.09999999999999964,-0.06999999999999999,5.41,0,7
2026-08-27 17:31:43.432707,2,18.7,73.55,5.34,43.11,-0.07000000000000028,-0.10666666666666676,5.34,0,7
2026-08-27 17:46:43.432707,2,18.675,73.6,5.24,41.74,-0.09999999999999964,-0.08999999999999986,5.24,0,7
2026-08-27 18:01:43.432707,3,18.65,73.65,5.36,51.8,0.1200000000000001,-0.016666666666666607,5.36,0,7
2026-08-27 18:16:43.432707,3,18.63013,73.68297,5.29,59.92,-0.07000000000000028,-0.016666666666666607,5.29,0,7
2026-08-27 18:31:43.432707,3,18.61027,73.71593,5.29,43.88,0.0,0.016666666666666607,5.29,0,7
2026-08-27 18:46:43.432707,3,18.5904,73.7489,5.42,45.83,0.1299999999999999,0.01999999999999987,5.42,0,7
2026-08-27 19:01:43.432707,3,18.57053,73.78187,5.47,53.51,0.04999999999999982,0.05999999999999991,5.47,0,7
2026-08-27 19:16:43.432707,3,18.55067,73.81483,5.29,48.66,-0.17999999999999972,0.0,5.29,0,7
2026-08-27 13:31:43.435509,0,19.076,72.8777,5.18,41.77,0.0,0.0,5.18,0,8
2026-08-27 13:46:43.435509,0,19.06157,72.91767,5.25,41.91,0.07000000000000028,0.0,5.25,0,8
2026-08-27 14:01:43.435509,0,19.04713,72.95763,5.24,53.43,-0.009999999999999787,0.0,5.24,0,8
2026-08-27 14:16:43.435509,0,19.0327,72.9976,5.35,45.82,0.10999999999999943,0.05666666666666664,5.35,0,8
2026-08-27 14:31:43.435509,0,19.01827,73.03757,5.35,40.47,0.0,0.033333333333333215,5.35,0,8
2026-08-27 14:46:43.435509,0,19.00383,73.07753,5.18,59.51,-0.16999999999999993,-0.020000000000000167,5.18,0,8
2026-08-27 15:01:43.435509,1,18.9894,73.1175,5.07,47.97,-0.10999999999999943,-0.09333333333333312,5.07,0,8
2026-08-27 15:16:43.435509,1,18.95783,73.15625,5.13,42.38,0.05999999999999961,-0.07333333333333325,5.13,0,8
2026-08-27 15:31:43.435509,1,18.92627,73.195,5.3,46.05,0.16999999999999993,0.040000000000000036,5.3,0,8
2026-08-27 15:46:43.435509,1,18.8947,73.23375,5.44,55.03,0.14000000000000057,0.12333333333333336,5.44,0,8
2026-08-27 16:01:43.435509,1,18.86313,73.2725,5.48,58.18,0.040000000000000036,0.11666666666666685,5.48,0,8
2026-08-27 16:16:43.435509,1,18.83157,73.31125,5.46,40.63,-0.020000000000000462,0.05333333333333338,5.46,0,8
2026-08-27 16:31:43.435509,2,18.8,73.35,5.26,59.71,-0.20000000000000018,-0.0600000000000002,5.26,0,8
2026-08-27 16:46:43.435509,2,18.775,73.4,5.25,49.03,-0.009999999999999787,-0.07666666666666681,5.25,0,8
2026-08-27 17:01:43.435509,2,18.75,73.45,5.24,42.37,-0.009999999999999787,-0.07333333333333325,5.24,0,8
2026-08-27 17:16:43.435509,2,18.725,73.5,5.1,49.74,-0.14000000000000057,-0.05333333333333338,5.1,0,8
2026-08-27 17:31:43.435509,2,18.7,73.55,5.29,54.47,0.1900000000000004,0.013333333333333345,5.29,0,8
2026-08-27 17:46:43.435509,2,18.675,73.6,5.15,57.57,-0.13999999999999968,-0.029999999999999954,5.15,0,8
2026-08-27 18:01:43.435509,3,18.65,73.65,6.05,60.13,0.8999999999999995,0.3166666666666667,6.05,0,8
2026-08-27 18:16:43.435509,3,18.63013,73.68297,6.75,58.81,0.7000000000000002,0.48666666666666664,6.75,1,8
2026-08-27 18:31:43.435509,3,18.61027,73.71593,7.63,62.03,0.8799999999999999,0.8266666666666665,7.63,1,8
2026-08-27 18:46:43.435509,3,18.5904,73.7489,8.56,61.9,0.9300000000000006,0.8366666666666669,8.56,1,8
2026-08-27 19:01:43.435509,3,18.57053,73.78187,9.53,59.22,0.9699999999999989,0.9266666666666664,9.53,1,8
2026-08-27 19:16:43.435509,3,18.55067,73.81483,10.26,61.8,0.7300000000000004,0.8766666666666666,10.26,1,8
2026-08-27 13:31:43.438257,0,19.076,72.8777,5.24,57.23,0.0,0.0,5.24,0,9
2026-08-27 13:46:43.438257,0,19.06157,72.91767,5.51,57.76,0.2699999999999996,0.0,5.51,0,9
2026-08-27 14:01:43.438257,0,19.04713,72.95763,5.89,57.69,0.3799999999999999,0.0,5.89,0,9
2026-08-27 14:16:43.438257,0,19.0327,72.9976,6.23,56.8,0.34000000000000075,0.33000000000000007,6.23,0,9
2026-08-27 14:31:43.438257,0,19.01827,73.03757,6.63,58.19,0.39999999999999947,0.37333333333333335,6.63,0,9
2026-08-27 14:46:43.438257,0,19.00383,73.07753,6.98,57.36,0.35000000000000053,0.36333333333333356,6.98,0,9
2026-08-27 15:01:43.438257,1,18.9894,73.1175,7.24,59.63,0.2599999999999998,0.3366666666666666,7.24,0,9
2026-08-27 15:16:43.438257,1,18.95783,73.15625,7.48,61.52,0.2400000000000002,0.2833333333333335,7.48,1,9
2026-08-27 15:31:43.438257,1,18.92627,73.195,7.9,58.18,0.41999999999999993,0.30666666666666664,7.9,1,9
2026-08-27 15:46:43.438257,1,18.8947,73.23375,8.32,57.84,0.41999999999999993,0.36000000000000004,8.32,1,9
2026-08-27 16:01:43.438257,1,18.86313,73.2725,8.63,58.89,0.3100000000000005,0.38333333333333347,8.63,1,9
2026-08-27 16:16:43.438257,1,18.83157,73.31125,8.96,59.6,0.33000000000000007,0.3533333333333335,8.96,1,9
